# SYSID BEGIN dir=0 duty=0.250 samples=1000 dt=0.001 vbat=7.40
# enc[0]	enc[1]	gyro.z	accel.y	angular_accel	u.tra	u.rot	vbat
1195	1195	0.0000	0.0000	0.0000	0.250	0.000	7.40
1199	1199	0.0000	0.0000	0.0000	0.250	0.000	7.40
1204	1204	0.0000	0.0000	0.0000	0.250	0.000	7.40
1208	1208	0.0000	0.0000	0.0000	0.250	0.000	7.40
1212	1212	0.0000	0.0000	0.0000	0.250	0.000	7.40
1217	1217	0.0000	0.0000	0.0000	0.250	0.000	7.40
1221	1221	0.0000	0.0000	0.0000	0.250	0.000	7.40
1226	1226	0.0000	0.0000	0.0000	0.250	0.000	7.40
1230	1230	0.0000	0.0000	0.0000	0.250	0.000	7.40
1234	1234	0.0000	0.0000	0.0000	0.250	0.000	7.40
1239	1239	0.0000	0.0000	0.0000	0.250	0.000	7.40
1243	1243	0.0000	0.0000	0.0000	0.250	0.000	7.40
1247	1247	0.0000	0.0000	0.0000	0.250	0.000	7.40
1252	1252	0.0000	0.0000	0.0000	0.250	0.000	7.40
1256	1256	0.0000	0.0000	0.0000	0.250	0.000	7.40
1261	1261	0.0000	0.0000	0.0000	0.250	0.000	7.40
1265	1265	0.0000	0.0000	0.0000	0.250	0.000	7.40
1269	1269	0.0000	0.0000	0.0000	0.250	0.000	7.40
1274	1274	0.0000	0.0000	0.0000	0.250	0.000	7.40
1278	1278	0.0000	0.0000	0.0000	0.250	0.000	7.40
1283	1283	0.0000	0.0000	0.0000	0.250	0.000	7.40
1287	1287	0.0000	0.0000	0.0000	0.250	0.000	7.40
1292	1292	0.0000	0.0000	0.0000	0.250	0.000	7.40
1296	1296	0.0000	0.0000	0.0000	0.250	0.000	7.40
1301	1301	0.0000	0.0000	0.0000	0.250	0.000	7.40
1305	1305	0.0000	0.0000	0.0000	0.250	0.000	7.40
1310	1310	0.0000	0.0000	0.0000	0.250	0.000	7.40
1314	1314	0.0000	0.0000	0.0000	0.250	0.000	7.40
1318	1318	0.0000	0.0000	0.0000	0.250	0.000	7.40
1323	1323	0.0000	0.0000	0.0000	0.250	0.000	7.40
1327	1327	0.0000	0.0000	0.0000	0.250	0.000	7.40
1332	1332	0.0000	0.0000	0.0000	0.250	0.000	7.40
1336	1336	0.0000	0.0000	0.0000	0.250	0.000	7.40
1341	1341	0.0000	0.0000	0.0000	0.250	0.000	7.40
1345	1345	0.0000	0.0000	0.0000	0.250	0.000	7.40
1350	1350	0.0000	0.0000	0.0000	0.250	0.000	7.40
1354	1354	0.0000	0.0000	0.0000	0.250	0.000	7.40
1359	1359	0.0000	0.0000	0.0000	0.250	0.000	7.40
1363	1363	0.0000	0.0000	0.0000	0.250	0.000	7.40
1368	1368	0.0000	0.0000	0.0000	0.250	0.000	7.40
1372	1372	0.0000	0.0000	0.0000	0.250	0.000	7.40
1377	1377	0.0000	0.0000	0.0000	0.250	0.000	7.40
1382	1382	0.0000	0.0000	0.0000	0.250	0.000	7.40
1386	1386	0.0000	0.0000	0.0000	0.250	0.000	7.40
1391	1391	0.0000	0.0000	0.0000	0.250	0.000	7.40
1395	1395	0.0000	0.0000	0.0000	0.250	0.000	7.40
1400	1400	0.0000	0.0000	0.0000	0.250	0.000	7.40
1404	1404	0.0000	0.0000	0.0000	0.250	0.000	7.40
1409	1409	0.0000	0.0000	0.0000	0.250	0.000	7.40
1413	1413	0.0000	0.0000	0.0000	0.250	0.000	7.40
1418	1418	0.0000	0.0000	0.0000	0.250	0.000	7.40
1422	1422	0.0000	0.0000	0.0000	0.250	0.000	7.40
1427	1427	0.0000	0.0000	0.0000	0.250	0.000	7.40
1431	1431	0.0000	0.0000	0.0000	0.250	0.000	7.40
1436	1436	0.0000	0.0000	0.0000	0.250	0.000	7.40
1441	1441	0.0000	0.0000	0.0000	0.250	0.000	7.40
1445	1445	0.0000	0.0000	0.0000	0.250	0.000	7.40
1450	1450	0.0000	0.0000	0.0000	0.250	0.000	7.40
1454	1454	0.0000	0.0000	0.0000	0.250	0.000	7.40
1459	1459	0.0000	0.0000	0.0000	0.250	0.000	7.40
1463	1463	0.0000	0.0000	0.0000	0.250	0.000	7.40
1468	1468	0.0000	0.0000	0.0000	0.250	0.000	7.40
1473	1473	0.0000	0.0000	0.0000	0.250	0.000	7.40
1477	1477	0.0000	0.0000	0.0000	0.250	0.000	7.40
1482	1482	0.0000	0.0000	0.0000	0.250	0.000	7.40
1486	1486	0.0000	0.0000	0.0000	0.250	0.000	7.40
1491	1491	0.0000	0.0000	0.0000	0.250	0.000	7.40
1496	1496	0.0000	0.0000	0.0000	0.250	0.000	7.40
1500	1500	0.0000	0.0000	0.0000	0.250	0.000	7.40
1505	1505	0.0000	0.0000	0.0000	0.250	0.000	7.40
1509	1509	0.0000	0.0000	0.0000	0.250	0.000	7.40
1514	1514	0.0000	0.0000	0.0000	0.250	0.000	7.40
1519	1519	0.0000	0.0000	0.0000	0.250	0.000	7.40
1523	1523	0.0000	0.0000	0.0000	0.250	0.000	7.40
1528	1528	0.0000	0.0000	0.0000	0.250	0.000	7.40
1532	1532	0.0000	0.0000	0.0000	0.250	0.000	7.40
1537	1537	0.0000	0.0000	0.0000	0.250	0.000	7.40
1542	1542	0.0000	0.0000	0.0000	0.250	0.000	7.40
1546	1546	0.0000	0.0000	0.0000	0.250	0.000	7.40
1551	1551	0.0000	0.0000	0.0000	0.250	0.000	7.40
1556	1556	0.0000	0.0000	0.0000	0.250	0.000	7.40
1560	1560	0.0000	0.0000	0.0000	0.250	0.000	7.40
1565	1565	0.0000	0.0000	0.0000	0.250	0.000	7.40
1570	1570	0.0000	0.0000	0.0000	0.250	0.000	7.40
1574	1574	0.0000	0.0000	0.0000	0.250	0.000	7.40
1579	1579	0.0000	0.0000	0.0000	0.250	0.000	7.40
1584	1584	0.0000	0.0000	0.0000	0.250	0.000	7.40
1588	1588	0.0000	0.0000	0.0000	0.250	0.000	7.40
1593	1593	0.0000	0.0000	0.0000	0.250	0.000	7.40
1598	1598	0.0000	0.0000	0.0000	0.250	0.000	7.40
1602	1602	0.0000	0.0000	0.0000	0.250	0.000	7.40
1607	1607	0.0000	0.0000	0.0000	0.250	0.000	7.40
1612	1612	0.0000	0.0000	0.0000	0.250	0.000	7.40
1616	1616	0.0000	0.0000	0.0000	0.250	0.000	7.40
1621	1621	0.0000	0.0000	0.0000	0.250	0.000	7.40
1626	1626	0.0000	0.0000	0.0000	0.250	0.000	7.40
1631	1631	0.0000	0.0000	0.0000	0.250	0.000	7.40
1635	1635	0.0000	0.0000	0.0000	0.250	0.000	7.40
1640	1640	0.0000	0.0000	0.0000	0.250	0.000	7.40
1645	1645	0.0000	0.0000	0.0000	0.250	0.000	7.40
1649	1649	0.0000	0.0000	0.0000	0.250	0.000	7.40
1654	1654	0.0000	0.0000	0.0000	0.250	0.000	7.40
1659	1659	0.0000	0.0000	0.0000	0.250	0.000	7.40
1664	1664	0.0000	0.0000	0.0000	0.250	0.000	7.40
1668	1668	0.0000	0.0000	0.0000	0.250	0.000	7.40
1673	1673	0.0000	0.0000	0.0000	0.250	0.000	7.40
1678	1678	0.0000	0.0000	0.0000	0.250	0.000	7.40
1682	1682	0.0000	0.0000	0.0000	0.250	0.000	7.40
1687	1687	0.0000	0.0000	0.0000	0.250	0.000	7.40
1692	1692	0.0000	0.0000	0.0000	0.250	0.000	7.40
1697	1697	0.0000	0.0000	0.0000	0.250	0.000	7.40
1701	1701	0.0000	0.0000	0.0000	0.250	0.000	7.40
1706	1706	0.0000	0.0000	0.0000	0.250	0.000	7.40
1711	1711	0.0000	0.0000	0.0000	0.250	0.000	7.40
1716	1716	0.0000	0.0000	0.0000	0.250	0.000	7.40
1720	1720	0.0000	0.0000	0.0000	0.250	0.000	7.40
1725	1725	0.0000	0.0000	0.0000	0.250	0.000	7.40
1730	1730	0.0000	0.0000	0.0000	0.250	0.000	7.40
1735	1735	0.0000	0.0000	0.0000	0.250	0.000	7.40
1740	1740	0.0000	0.0000	0.0000	0.250	0.000	7.40
1744	1744	0.0000	0.0000	0.0000	0.250	0.000	7.40
1749	1749	0.0000	0.0000	0.0000	0.250	0.000	7.40
1754	1754	0.0000	0.0000	0.0000	0.250	0.000	7.40
1759	1759	0.0000	0.0000	0.0000	0.250	0.000	7.40
1763	1763	0.0000	0.0000	0.0000	0.250	0.000	7.40
1768	1768	0.0000	0.0000	0.0000	0.250	0.000	7.40
1773	1773	0.0000	0.0000	0.0000	0.250	0.000	7.40
1778	1778	0.0000	0.0000	0.0000	0.250	0.000	7.40
1782	1782	0.0000	0.0000	0.0000	0.250	0.000	7.40
1787	1787	0.0000	0.0000	0.0000	0.250	0.000	7.40
1792	1792	0.0000	0.0000	0.0000	0.250	0.000	7.40
1797	1797	0.0000	0.0000	0.0000	0.250	0.000	7.40
1802	1802	0.0000	0.0000	0.0000	0.250	0.000	7.40
1806	1806	0.0000	0.0000	0.0000	0.250	0.000	7.40
1811	1811	0.0000	0.0000	0.0000	0.250	0.000	7.40
1816	1816	0.0000	0.0000	0.0000	0.250	0.000	7.40
1821	1821	0.0000	0.0000	0.0000	0.250	0.000	7.40
1826	1826	0.0000	0.0000	0.0000	0.250	0.000	7.40
1831	1831	0.0000	0.0000	0.0000	0.250	0.000	7.40
1835	1835	0.0000	0.0000	0.0000	0.250	0.000	7.40
1840	1840	0.0000	0.0000	0.0000	0.250	0.000	7.40
1845	1845	0.0000	0.0000	0.0000	0.250	0.000	7.40
1850	1850	0.0000	0.0000	0.0000	0.250	0.000	7.40
1855	1855	0.0000	0.0000	0.0000	0.250	0.000	7.40
1860	1860	0.0000	0.0000	0.0000	0.250	0.000	7.40
1864	1864	0.0000	0.0000	0.0000	0.250	0.000	7.40
1869	1869	0.0000	0.0000	0.0000	0.250	0.000	7.40
1874	1874	0.0000	0.0000	0.0000	0.250	0.000	7.40
1879	1879	0.0000	0.0000	0.0000	0.250	0.000	7.40
1884	1884	0.0000	0.0000	0.0000	0.250	0.000	7.40
1889	1889	0.0000	0.0000	0.0000	0.250	0.000	7.40
1894	1894	0.0000	0.0000	0.0000	0.250	0.000	7.40
1898	1898	0.0000	0.0000	0.0000	0.250	0.000	7.40
1903	1903	0.0000	0.0000	0.0000	0.250	0.000	7.40
1908	1908	0.0000	0.0000	0.0000	0.250	0.000	7.40
1913	1913	0.0000	0.0000	0.0000	0.250	0.000	7.40
1918	1918	0.0000	0.0000	0.0000	0.250	0.000	7.40
1923	1923	0.0000	0.0000	0.0000	0.250	0.000	7.40
1928	1928	0.0000	0.0000	0.0000	0.250	0.000	7.40
1933	1933	0.0000	0.0000	0.0000	0.250	0.000	7.40
1938	1938	0.0000	0.0000	0.0000	0.250	0.000	7.40
1942	1942	0.0000	0.0000	0.0000	0.250	0.000	7.40
1947	1947	0.0000	0.0000	0.0000	0.250	0.000	7.40
1952	1952	0.0000	0.0000	0.0000	0.250	0.000	7.40
1957	1957	0.0000	0.0000	0.0000	0.250	0.000	7.40
1962	1962	0.0000	0.0000	0.0000	0.250	0.000	7.40
1967	1967	0.0000	0.0000	0.0000	0.250	0.000	7.40
1972	1972	0.0000	0.0000	0.0000	0.250	0.000	7.40
1977	1977	0.0000	0.0000	0.0000	0.250	0.000	7.40
1982	1982	0.0000	0.0000	0.0000	0.250	0.000	7.40
1987	1987	0.0000	0.0000	0.0000	0.250	0.000	7.40
1991	1991	0.0000	0.0000	0.0000	0.250	0.000	7.40
1996	1996	0.0000	0.0000	0.0000	0.250	0.000	7.40
2001	2001	0.0000	0.0000	0.0000	0.250	0.000	7.40
2006	2006	0.0000	0.0000	0.0000	0.250	0.000	7.40
2011	2011	0.0000	0.0000	0.0000	0.250	0.000	7.40
2016	2016	0.0000	0.0000	0.0000	0.250	0.000	7.40
2021	2021	0.0000	0.0000	0.0000	0.250	0.000	7.40
2026	2026	0.0000	0.0000	0.0000	0.250	0.000	7.40
2031	2031	0.0000	0.0000	0.0000	0.250	0.000	7.40
2036	2036	0.0000	0.0000	0.0000	0.250	0.000	7.40
2041	2041	0.0000	0.0000	0.0000	0.250	0.000	7.40
2045	2045	0.0000	0.0000	0.0000	0.250	0.000	7.40
2050	2050	0.0000	0.0000	0.0000	0.250	0.000	7.40
2055	2055	0.0000	0.0000	0.0000	0.250	0.000	7.40
2060	2060	0.0000	0.0000	0.0000	0.250	0.000	7.40
2065	2065	0.0000	0.0000	0.0000	0.250	0.000	7.40
2070	2070	0.0000	0.0000	0.0000	0.250	0.000	7.40
2075	2075	0.0000	0.0000	0.0000	0.250	0.000	7.40
2080	2080	0.0000	0.0000	0.0000	0.250	0.000	7.40
2085	2085	0.0000	0.0000	0.0000	0.250	0.000	7.40
2090	2090	0.0000	0.0000	0.0000	0.250	0.000	7.40
2095	2095	0.0000	0.0000	0.0000	0.250	0.000	7.40
2100	2100	0.0000	0.0000	0.0000	0.250	0.000	7.40
2105	2105	0.0000	0.0000	0.0000	0.250	0.000	7.40
2110	2110	0.0000	0.0000	0.0000	0.250	0.000	7.40
2115	2115	0.0000	0.0000	0.0000	0.250	0.000	7.40
2120	2120	0.0000	0.0000	0.0000	0.250	0.000	7.40
2125	2125	0.0000	0.0000	0.0000	0.250	0.000	7.40
2130	2130	0.0000	0.0000	0.0000	0.250	0.000	7.40
2135	2135	0.0000	0.0000	0.0000	0.250	0.000	7.40
2140	2140	0.0000	0.0000	0.0000	0.250	0.000	7.40
2145	2145	0.0000	0.0000	0.0000	0.250	0.000	7.40
2150	2150	0.0000	0.0000	0.0000	0.250	0.000	7.40
2155	2155	0.0000	0.0000	0.0000	0.250	0.000	7.40
2160	2160	0.0000	0.0000	0.0000	0.250	0.000	7.40
2165	2165	0.0000	0.0000	0.0000	0.250	0.000	7.40
2170	2170	0.0000	0.0000	0.0000	0.250	0.000	7.40
2175	2175	0.0000	0.0000	0.0000	0.250	0.000	7.40
2180	2180	0.0000	0.0000	0.0000	0.250	0.000	7.40
2185	2185	0.0000	0.0000	0.0000	0.250	0.000	7.40
2190	2190	0.0000	0.0000	0.0000	0.250	0.000	7.40
2195	2195	0.0000	0.0000	0.0000	0.250	0.000	7.40
2200	2200	0.0000	0.0000	0.0000	0.250	0.000	7.40
2205	2205	0.0000	0.0000	0.0000	0.250	0.000	7.40
2210	2210	0.0000	0.0000	0.0000	0.250	0.000	7.40
2215	2215	0.0000	0.0000	0.0000	0.250	0.000	7.40
2220	2220	0.0000	0.0000	0.0000	0.250	0.000	7.40
2225	2225	0.0000	0.0000	0.0000	0.250	0.000	7.40
2230	2230	0.0000	0.0000	0.0000	0.250	0.000	7.40
2235	2235	0.0000	0.0000	0.0000	0.250	0.000	7.40
2240	2240	0.0000	0.0000	0.0000	0.250	0.000	7.40
2245	2245	0.0000	0.0000	0.0000	0.250	0.000	7.40
2250	2250	0.0000	0.0000	0.0000	0.250	0.000	7.40
2255	2255	0.0000	0.0000	0.0000	0.250	0.000	7.40
2260	2260	0.0000	0.0000	0.0000	0.250	0.000	7.40
2265	2265	0.0000	0.0000	0.0000	0.250	0.000	7.40
2270	2270	0.0000	0.0000	0.0000	0.250	0.000	7.40
2275	2275	0.0000	0.0000	0.0000	0.250	0.000	7.40
2280	2280	0.0000	0.0000	0.0000	0.250	0.000	7.40
2285	2285	0.0000	0.0000	0.0000	0.250	0.000	7.40
2290	2290	0.0000	0.0000	0.0000	0.250	0.000	7.40
2295	2295	0.0000	0.0000	0.0000	0.250	0.000	7.40
2300	2300	0.0000	0.0000	0.0000	0.250	0.000	7.40
2305	2305	0.0000	0.0000	0.0000	0.250	0.000	7.40
2310	2310	0.0000	0.0000	0.0000	0.250	0.000	7.40
2315	2315	0.0000	0.0000	0.0000	0.250	0.000	7.40
2320	2320	0.0000	0.0000	0.0000	0.250	0.000	7.40
2325	2325	0.0000	0.0000	0.0000	0.250	0.000	7.40
2331	2331	0.0000	0.0000	0.0000	0.250	0.000	7.40
2336	2336	0.0000	0.0000	0.0000	0.250	0.000	7.40
2341	2341	0.0000	0.0000	0.0000	0.250	0.000	7.40
2346	2346	0.0000	0.0000	0.0000	0.250	0.000	7.40
2351	2351	0.0000	0.0000	0.0000	0.250	0.000	7.40
2356	2356	0.0000	0.0000	0.0000	0.250	0.000	7.40
2361	2361	0.0000	0.0000	0.0000	0.250	0.000	7.40
2366	2366	0.0000	0.0000	0.0000	0.250	0.000	7.40
2371	2371	0.0000	0.0000	0.0000	0.250	0.000	7.40
2376	2376	0.0000	0.0000	0.0000	0.250	0.000	7.40
2381	2381	0.0000	0.0000	0.0000	0.250	0.000	7.40
2386	2386	0.0000	0.0000	0.0000	0.250	0.000	7.40
2391	2391	0.0000	0.0000	0.0000	0.250	0.000	7.40
2396	2396	0.0000	0.0000	0.0000	0.250	0.000	7.40
2402	2402	0.0000	0.0000	0.0000	0.250	0.000	7.40
2407	2407	0.0000	0.0000	0.0000	0.250	0.000	7.40
2412	2412	0.0000	0.0000	0.0000	0.250	0.000	7.40
2417	2417	0.0000	0.0000	0.0000	0.250	0.000	7.40
2422	2422	0.0000	0.0000	0.0000	0.250	0.000	7.40
2427	2427	0.0000	0.0000	0.0000	0.250	0.000	7.40
2432	2432	0.0000	0.0000	0.0000	0.250	0.000	7.40
2437	2437	0.0000	0.0000	0.0000	0.250	0.000	7.40
2443	2443	0.0000	0.0000	0.0000	0.250	0.000	7.40
2448	2448	0.0000	0.0000	0.0000	0.250	0.000	7.40
2453	2453	0.0000	0.0000	0.0000	0.250	0.000	7.40
2458	2458	0.0000	0.0000	0.0000	0.250	0.000	7.40
2463	2463	0.0000	0.0000	0.0000	0.250	0.000	7.40
2468	2468	0.0000	0.0000	0.0000	0.250	0.000	7.40
2473	2473	0.0000	0.0000	0.0000	0.250	0.000	7.40
2478	2478	0.0000	0.0000	0.0000	0.250	0.000	7.40
2484	2484	0.0000	0.0000	0.0000	0.250	0.000	7.40
2489	2489	0.0000	0.0000	0.0000	0.250	0.000	7.40
2494	2494	0.0000	0.0000	0.0000	0.250	0.000	7.40
2499	2499	0.0000	0.0000	0.0000	0.250	0.000	7.40
2504	2504	0.0000	0.0000	0.0000	0.250	0.000	7.40
2509	2509	0.0000	0.0000	0.0000	0.250	0.000	7.40
2514	2514	0.0000	0.0000	0.0000	0.250	0.000	7.40
2519	2519	0.0000	0.0000	0.0000	0.250	0.000	7.40
2524	2524	0.0000	0.0000	0.0000	0.250	0.000	7.40
2530	2530	0.0000	0.0000	0.0000	0.250	0.000	7.40
2535	2535	0.0000	0.0000	0.0000	0.250	0.000	7.40
2540	2540	0.0000	0.0000	0.0000	0.250	0.000	7.40
2545	2545	0.0000	0.0000	0.0000	0.250	0.000	7.40
2550	2550	0.0000	0.0000	0.0000	0.250	0.000	7.40
2555	2555	0.0000	0.0000	0.0000	0.250	0.000	7.40
2560	2560	0.0000	0.0000	0.0000	0.250	0.000	7.40
2566	2566	0.0000	0.0000	0.0000	0.250	0.000	7.40
2571	2571	0.0000	0.0000	0.0000	0.250	0.000	7.40
2576	2576	0.0000	0.0000	0.0000	0.250	0.000	7.40
2581	2581	0.0000	0.0000	0.0000	0.250	0.000	7.40
2586	2586	0.0000	0.0000	0.0000	0.250	0.000	7.40
2591	2591	0.0000	0.0000	0.0000	0.250	0.000	7.40
2596	2596	0.0000	0.0000	0.0000	0.250	0.000	7.40
2601	2601	0.0000	0.0000	0.0000	0.250	0.000	7.40
2607	2607	0.0000	0.0000	0.0000	0.250	0.000	7.40
2612	2612	0.0000	0.0000	0.0000	0.250	0.000	7.40
2617	2617	0.0000	0.0000	0.0000	0.250	0.000	7.40
2622	2622	0.0000	0.0000	0.0000	0.250	0.000	7.40
2627	2627	0.0000	0.0000	0.0000	0.250	0.000	7.40
2632	2632	0.0000	0.0000	0.0000	0.250	0.000	7.40
2638	2638	0.0000	0.0000	0.0000	0.250	0.000	7.40
2643	2643	0.0000	0.0000	0.0000	0.250	0.000	7.40
2648	2648	0.0000	0.0000	0.0000	0.250	0.000	7.40
2653	2653	0.0000	0.0000	0.0000	0.250	0.000	7.40
2658	2658	0.0000	0.0000	0.0000	0.250	0.000	7.40
2663	2663	0.0000	0.0000	0.0000	0.250	0.000	7.40
2669	2669	0.0000	0.0000	0.0000	0.250	0.000	7.40
2674	2674	0.0000	0.0000	0.0000	0.250	0.000	7.40
2679	2679	0.0000	0.0000	0.0000	0.250	0.000	7.40
2684	2684	0.0000	0.0000	0.0000	0.250	0.000	7.40
2689	2689	0.0000	0.0000	0.0000	0.250	0.000	7.40
2694	2694	0.0000	0.0000	0.0000	0.250	0.000	7.40
2700	2700	0.0000	0.0000	0.0000	0.250	0.000	7.40
2705	2705	0.0000	0.0000	0.0000	0.250	0.000	7.40
2710	2710	0.0000	0.0000	0.0000	0.250	0.000	7.40
2715	2715	0.0000	0.0000	0.0000	0.250	0.000	7.40
2720	2720	0.0000	0.0000	0.0000	0.250	0.000	7.40
2726	2726	0.0000	0.0000	0.0000	0.250	0.000	7.40
2731	2731	0.0000	0.0000	0.0000	0.250	0.000	7.40
2736	2736	0.0000	0.0000	0.0000	0.250	0.000	7.40
2741	2741	0.0000	0.0000	0.0000	0.250	0.000	7.40
2746	2746	0.0000	0.0000	0.0000	0.250	0.000	7.40
2751	2751	0.0000	0.0000	0.0000	0.250	0.000	7.40
2757	2757	0.0000	0.0000	0.0000	0.250	0.000	7.40
2762	2762	0.0000	0.0000	0.0000	0.250	0.000	7.40
2767	2767	0.0000	0.0000	0.0000	0.250	0.000	7.40
2772	2772	0.0000	0.0000	0.0000	0.250	0.000	7.40
2778	2778	0.0000	0.0000	0.0000	0.250	0.000	7.40
2783	2783	0.0000	0.0000	0.0000	0.250	0.000	7.40
2788	2788	0.0000	0.0000	0.0000	0.250	0.000	7.40
2793	2793	0.0000	0.0000	0.0000	0.250	0.000	7.40
2798	2798	0.0000	0.0000	0.0000	0.250	0.000	7.40
2804	2804	0.0000	0.0000	0.0000	0.250	0.000	7.40
2809	2809	0.0000	0.0000	0.0000	0.250	0.000	7.40
2814	2814	0.0000	0.0000	0.0000	0.250	0.000	7.40
2819	2819	0.0000	0.0000	0.0000	0.250	0.000	7.40
2825	2825	0.0000	0.0000	0.0000	0.250	0.000	7.40
2830	2830	0.0000	0.0000	0.0000	0.250	0.000	7.40
2835	2835	0.0000	0.0000	0.0000	0.250	0.000	7.40
2840	2840	0.0000	0.0000	0.0000	0.250	0.000	7.40
2845	2845	0.0000	0.0000	0.0000	0.250	0.000	7.40
2851	2851	0.0000	0.0000	0.0000	0.250	0.000	7.40
2856	2856	0.0000	0.0000	0.0000	0.250	0.000	7.40
2861	2861	0.0000	0.0000	0.0000	0.250	0.000	7.40
2866	2866	0.0000	0.0000	0.0000	0.250	0.000	7.40
2872	2872	0.0000	0.0000	0.0000	0.250	0.000	7.40
2877	2877	0.0000	0.0000	0.0000	0.250	0.000	7.40
2882	2882	0.0000	0.0000	0.0000	0.250	0.000	7.40
2887	2887	0.0000	0.0000	0.0000	0.250	0.000	7.40
2892	2892	0.0000	0.0000	0.0000	0.250	0.000	7.40
2898	2898	0.0000	0.0000	0.0000	0.250	0.000	7.40
2903	2903	0.0000	0.0000	0.0000	0.250	0.000	7.40
2908	2908	0.0000	0.0000	0.0000	0.250	0.000	7.40
2913	2913	0.0000	0.0000	0.0000	0.250	0.000	7.40
2919	2919	0.0000	0.0000	0.0000	0.250	0.000	7.40
2924	2924	0.0000	0.0000	0.0000	0.250	0.000	7.40
2929	2929	0.0000	0.0000	0.0000	0.250	0.000	7.40
2934	2934	0.0000	0.0000	0.0000	0.250	0.000	7.40
2940	2940	0.0000	0.0000	0.0000	0.250	0.000	7.40
2945	2945	0.0000	0.0000	0.0000	0.250	0.000	7.40
2950	2950	0.0000	0.0000	0.0000	0.250	0.000	7.40
2955	2955	0.0000	0.0000	0.0000	0.250	0.000	7.40
2960	2960	0.0000	0.0000	0.0000	0.250	0.000	7.40
2966	2966	0.0000	0.0000	0.0000	0.250	0.000	7.40
2971	2971	0.0000	0.0000	0.0000	0.250	0.000	7.40
2976	2976	0.0000	0.0000	0.0000	0.250	0.000	7.40
2981	2981	0.0000	0.0000	0.0000	0.250	0.000	7.40
2987	2987	0.0000	0.0000	0.0000	0.250	0.000	7.40
2992	2992	0.0000	0.0000	0.0000	0.250	0.000	7.40
2997	2997	0.0000	0.0000	0.0000	0.250	0.000	7.40
3003	3003	0.0000	0.0000	0.0000	0.250	0.000	7.40
3008	3008	0.0000	0.0000	0.0000	0.250	0.000	7.40
3013	3013	0.0000	0.0000	0.0000	0.250	0.000	7.40
3018	3018	0.0000	0.0000	0.0000	0.250	0.000	7.40
3024	3024	0.0000	0.0000	0.0000	0.250	0.000	7.40
3029	3029	0.0000	0.0000	0.0000	0.250	0.000	7.40
3034	3034	0.0000	0.0000	0.0000	0.250	0.000	7.40
3039	3039	0.0000	0.0000	0.0000	0.250	0.000	7.40
3045	3045	0.0000	0.0000	0.0000	0.250	0.000	7.40
3050	3050	0.0000	0.0000	0.0000	0.250	0.000	7.40
3055	3055	0.0000	0.0000	0.0000	0.250	0.000	7.40
3061	3061	0.0000	0.0000	0.0000	0.250	0.000	7.40
3066	3066	0.0000	0.0000	0.0000	0.250	0.000	7.40
3071	3071	0.0000	0.0000	0.0000	0.250	0.000	7.40
3076	3076	0.0000	0.0000	0.0000	0.250	0.000	7.40
3082	3082	0.0000	0.0000	0.0000	0.250	0.000	7.40
3087	3087	0.0000	0.0000	0.0000	0.250	0.000	7.40
3092	3092	0.0000	0.0000	0.0000	0.250	0.000	7.40
3098	3098	0.0000	0.0000	0.0000	0.250	0.000	7.40
3103	3103	0.0000	0.0000	0.0000	0.250	0.000	7.40
3108	3108	0.0000	0.0000	0.0000	0.250	0.000	7.40
3114	3114	0.0000	0.0000	0.0000	0.250	0.000	7.40
3119	3119	0.0000	0.0000	0.0000	0.250	0.000	7.40
3124	3124	0.0000	0.0000	0.0000	0.250	0.000	7.40
3129	3129	0.0000	0.0000	0.0000	0.250	0.000	7.40
3135	3135	0.0000	0.0000	0.0000	0.250	0.000	7.40
3140	3140	0.0000	0.0000	0.0000	0.250	0.000	7.40
3145	3145	0.0000	0.0000	0.0000	0.250	0.000	7.40
3151	3151	0.0000	0.0000	0.0000	0.250	0.000	7.40
3156	3156	0.0000	0.0000	0.0000	0.250	0.000	7.40
3161	3161	0.0000	0.0000	0.0000	0.250	0.000	7.40
3166	3166	0.0000	0.0000	0.0000	0.250	0.000	7.40
3172	3172	0.0000	0.0000	0.0000	0.250	0.000	7.40
3177	3177	0.0000	0.0000	0.0000	0.250	0.000	7.40
3182	3182	0.0000	0.0000	0.0000	0.250	0.000	7.40
3188	3188	0.0000	0.0000	0.0000	0.250	0.000	7.40
3193	3193	0.0000	0.0000	0.0000	0.250	0.000	7.40
3198	3198	0.0000	0.0000	0.0000	0.250	0.000	7.40
3204	3204	0.0000	0.0000	0.0000	0.250	0.000	7.40
3209	3209	0.0000	0.0000	0.0000	0.250	0.000	7.40
3214	3214	0.0000	0.0000	0.0000	0.250	0.000	7.40
3220	3220	0.0000	0.0000	0.0000	0.250	0.000	7.40
3225	3225	0.0000	0.0000	0.0000	0.250	0.000	7.40
3230	3230	0.0000	0.0000	0.0000	0.250	0.000	7.40
3235	3235	0.0000	0.0000	0.0000	0.250	0.000	7.40
3241	3241	0.0000	0.0000	0.0000	0.250	0.000	7.40
3246	3246	0.0000	0.0000	0.0000	0.250	0.000	7.40
3251	3251	0.0000	0.0000	0.0000	0.250	0.000	7.40
3257	3257	0.0000	0.0000	0.0000	0.250	0.000	7.40
3262	3262	0.0000	0.0000	0.0000	0.250	0.000	7.40
3267	3267	0.0000	0.0000	0.0000	0.250	0.000	7.40
3273	3273	0.0000	0.0000	0.0000	0.250	0.000	7.40
